UMAP1,UMAP2,cell_type,condition
0.933306,-6.3414235,Fibroblast,DVT
0.029047063,-4.8728495,Fibroblast,DVT
-5.9538937,6.493505,Macrophage,DVT
2.9341667,6.5052786,Fibroblast,DVT
1.0049776,-4.478372,Fibroblast,DVT
4.640571,4.688601,Endothelial,DVT
6.0631437,12.275542,B_cell,DVT
-8.032599,-2.0007782,VSMC,DVT
1.3013561,-3.0912817,Fibroblast,DVT
3.1233695,4.197009,Endothelial,DVT
-4.3097625,6.654358,Fibroblast,DVT
-3.6890445,9.421056,Monocyte,DVT
0.32260135,13.395892,Fibroblast,DVT
-2.144896,6.497414,Fibroblast,DVT
-1.8991317,8.535017,Monocyte,DVT
-5.509582,12.409278,Neutrophil,DVT
7.00447,6.064477,Endothelial,DVT
-1.3965245,-5.6513596,Fibroblast,DVT
-3.141377,9.65444,Monocyte,DVT
-1.1464734,-5.7311263,Fibroblast,DVT
-3.9858472,10.067365,Monocyte,DVT
1.2853585,15.995588,Fibroblast,DVT
-4.345913,7.2941785,Monocyte,DVT
-1.6910983,-5.1563234,Fibroblast,DVT
6.190045,11.642176,B_cell,DVT
1.81563,4.7434616,Endothelial,DVT
-11.193825,4.522598,Fibroblast,DVT
2.213088,8.850498,Fibroblast,DVT
-5.5220866,11.137005,Neutrophil,DVT
-0.5401485,8.654722,Monocyte,DVT
-1.1327477,-5.2332225,Fibroblast,DVT
-6.9670377,-0.06316099,VSMC,DVT
1.5211077,11.894925,Fibroblast,DVT
-3.5530617,5.0597334,Fibroblast,DVT
-1.5824462,-4.5906386,Fibroblast,DVT
-1.2116549,9.132894,Monocyte,DVT
-3.3798537,7.0461473,Fibroblast,DVT
-0.8369444,8.912029,Monocyte,DVT
-3.888652,8.965032,Monocyte,DVT
0.55176437,-5.1235013,Fibroblast,DVT
1.6623622,12.7530155,Fibroblast,DVT
-6.0663915,8.201771,Macrophage,DVT
1.0217456,0.30066794,Fibroblast,DVT
-5.8360634,12.650976,Neutrophil,DVT
-5.6325617,6.9861608,Macrophage,DVT
7.727974,5.9648438,Endothelial,DVT
0.61504287,-4.7829423,Fibroblast,DVT
-4.2637177,6.6166472,Fibroblast,DVT
-2.0932307,6.8737636,Fibroblast,DVT
2.7193804,-0.26755735,Fibroblast,DVT
-1.5613312,-5.333392,Fibroblast,DVT
4.1634536,-4.4104943,Fibroblast,DVT
-5.684373,7.2684336,Macrophage,DVT
0.736623,14.118165,Fibroblast,DVT
1.9113659,13.097461,Fibroblast,DVT
1.8858321,4.725036,Endothelial,DVT
7.0879545,4.796707,Endothelial,DVT
-2.6789043,-5.3094635,Fibroblast,DVT
-4.1875367,-4.592867,Fibroblast,DVT
-3.8928041,-3.3202431,Fibroblast,DVT
6.128891,10.953482,B_cell,DVT
-0.10189609,-4.1449113,Fibroblast,DVT
0.7240893,12.124069,Fibroblast,DVT
0.17046787,-5.88514,Fibroblast,DVT
-2.0939796,-5.5990796,Fibroblast,DVT
-1.7385318,-4.7541943,Fibroblast,DVT
-11.375784,4.979161,Fibroblast,DVT
14.246885,7.54254,Fibroblast,DVT
3.4721348,0.26248237,Fibroblast,DVT
-1.0850688,14.614989,Fibroblast,DVT
-0.6275424,-5.8249335,Fibroblast,DVT
-2.4655054,-5.923742,Fibroblast,DVT
-3.0036688,-3.9272285,Fibroblast,DVT
-6.295316,13.315305,Neutrophil,DVT
-5.643155,7.752453,Macrophage,DVT
-3.0546927,9.967946,Monocyte,DVT
2.753248,0.27860212,Fibroblast,DVT
-6.805665,11.81381,Neutrophil,DVT
-8.356275,-1.54623,VSMC,DVT
-8.263502,-0.7114366,VSMC,DVT
2.8487232,-3.52282,Fibroblast,DVT
0.870492,-3.3144712,Fibroblast,DVT
-1.7029178,15.772817,Fibroblast,DVT
-1.327427,-4.1857944,Fibroblast,DVT
2.9573402,-3.4901776,Fibroblast,DVT
0.8958899,13.500715,Fibroblast,DVT
2.760417,-0.16876875,Fibroblast,DVT
-0.69448024,3.1061664,Endothelial,DVT
6.184704,11.527653,B_cell,DVT
5.445518,4.2648907,Endothelial,DVT
-0.51012826,15.544108,Fibroblast,DVT
0.39148238,-3.5064461,Fibroblast,DVT
-0.8351364,-4.808668,Fibroblast,DVT
2.0250387,9.113335,Fibroblast,DVT
-5.5387383,12.355669,Neutrophil,DVT
-5.722055,8.0560465,Macrophage,DVT
2.0861514,-4.0988674,Fibroblast,DVT
-4.270324,-4.594309,Fibroblast,DVT
2.196538,4.85772,Endothelial,DVT
-5.882195,12.922665,Neutrophil,DVT
1.8546127,4.631542,Endothelial,DVT
-4.9348764,6.840654,Fibroblast,DVT
-2.9124126,-3.554364,Fibroblast,DVT
-10.29844,5.3744407,Fibroblast,DVT
0.22575234,-3.2289553,Fibroblast,DVT
-1.789396,8.513424,Monocyte,DVT
-2.694587,-6.0910296,Fibroblast,DVT
-4.7766395,12.599953,Neutrophil,DVT
1.4134473,-3.7631533,Fibroblast,DVT
-5.635327,7.917491,Macrophage,DVT
-2.6147113,-4.178737,Fibroblast,DVT
-2.5630875,-4.489859,Fibroblast,DVT
-1.4605296,9.735655,Monocyte,DVT
-1.5145758,-2.272271,Fibroblast,DVT
-6.049158,7.114909,Macrophage,DVT
1.8277806,12.764817,Fibroblast,DVT
-8.420095,-1.0442189,VSMC,DVT
-4.12767,8.458111,Monocyte,DVT
-2.1590233,15.486082,Fibroblast,DVT
4.8190446,6.2137113,Endothelial,DVT
-4.268995,8.74466,Monocyte,DVT
-0.299603,-4.444604,Fibroblast,DVT
6.0894003,5.839443,Endothelial,DVT
0.91972244,1.1837406,Endothelial,DVT
-0.7982929,-2.9962337,Fibroblast,DVT
-2.8685703,-3.729827,Fibroblast,DVT
-1.7127736,15.668682,Fibroblast,DVT
-1.3585715,-4.652737,Fibroblast,DVT
-2.9787388,8.646403,Monocyte,DVT
-0.11689381,2.724261,Endothelial,DVT
7.357138,6.54579,Endothelial,DVT
-0.43711334,-3.343389,Fibroblast,DVT
2.819253,16.428356,Fibroblast,DVT
-1.7299457,-4.476451,Fibroblast,DVT
1.7499125,1.2605436,Fibroblast,DVT
-6.4238386,11.704741,Neutrophil,DVT
-2.4012268,-4.707305,Fibroblast,DVT
4.004833,0.17386214,Fibroblast,DVT
0.9267122,-2.3966322,Fibroblast,DVT
2.2353249,12.627474,Fibroblast,DVT
-11.565345,5.1696873,Fibroblast,DVT
-1.5108258,14.703482,Fibroblast,DVT
-0.72674555,-1.4201634,Fibroblast,DVT
0.33232492,-1.0493307,Fibroblast,DVT
-2.4731472,-4.2887096,Fibroblast,DVT
-3.5559773,-1.8873179,Fibroblast,DVT
6.1964765,10.987471,B_cell,DVT
-3.8101835,7.209441,Macrophage,DVT
2.664506,-0.0652792,Fibroblast,DVT
1.6602373,-3.5904503,Fibroblast,DVT
-1.3881314,-6.015165,Fibroblast,DVT
3.172756,4.5322704,Endothelial,DVT
-0.835422,3.3062215,Endothelial,DVT
3.4322298,0.0382646,Fibroblast,DVT
5.4823856,10.329845,B_cell,DVT
7.447424,6.1709957,Endothelial,DVT
-4.735674,9.292093,Macrophage,DVT
-1.693371,9.058066,Monocyte,DVT
-2.0631006,-4.3164296,Fibroblast,DVT
3.0171733,6.3122554,Fibroblast,DVT
2.7210982,-4.120918,Fibroblast,DVT
-1.1130383,-5.8779993,Fibroblast,DVT
-3.3038983,-5.397144,Fibroblast,DVT
4.5625405,4.742589,Endothelial,DVT
-2.7834806,-2.388768,Fibroblast,DVT
-3.1884553,-4.0348372,Fibroblast,DVT
5.5976734,11.404093,B_cell,DVT
-5.178471,5.608912,Fibroblast,DVT
-0.9680078,9.0371685,Monocyte,DVT
2.0687683,4.754043,Endothelial,DVT
4.772945,5.981815,Endothelial,DVT
4.8250237,9.05323,B_cell,DVT
-7.805329,-1.3399507,VSMC,DVT
-0.0725875,-3.5195825,Fibroblast,DVT
-2.7141185,6.402443,Fibroblast,DVT
0.942264,15.210799,Fibroblast,DVT
-11.772146,5.59699,Fibroblast,DVT
-1.6784208,-2.703793,Fibroblast,DVT
-4.5160546,11.95946,Neutrophil,DVT
1.5177672,13.25501,Fibroblast,DVT
2.7732434,0.522331,Fibroblast,DVT
-2.731669,-5.5071845,Fibroblast,DVT
-3.179476,6.1914725,Fibroblast,DVT
5.8332305,12.145776,B_cell,DVT
-3.3323867,9.74566,Monocyte,DVT
-0.3122616,7.2698517,Fibroblast,DVT
-2.259564,-5.6262093,Fibroblast,DVT
5.8796296,6.1019626,Endothelial,DVT
2.1317894,-4.2785745,Fibroblast,DVT
6.705454,5.931108,Endothelial,DVT
-5.2808385,6.98916,Macrophage,DVT
-1.5740166,-3.9892795,Fibroblast,DVT
-3.177092,-1.5163592,Fibroblast,DVT
-5.9767933,1.2231834,VSMC,DVT
-0.5210538,-4.7263303,Fibroblast,DVT
2.2057972,-0.042074364,Fibroblast,DVT
7.927823,6.067751,Endothelial,DVT
0.21968399,-3.6333563,Fibroblast,DVT
4.55358,0.44337833,Fibroblast,DVT
-3.134417,5.9434943,Fibroblast,DVT
-1.9775851,-5.385857,Fibroblast,DVT
0.72448146,16.144918,Fibroblast,DVT
3.3200743,0.058350332,Fibroblast,DVT
0.93884784,-3.95569,Fibroblast,DVT
-3.4703634,9.696074,Monocyte,DVT
-2.610821,5.0830626,Fibroblast,DVT
2.5932014,4.6375027,Endothelial,DVT
-1.6158116,14.391924,Fibroblast,DVT
2.1277466,2.7417693,Fibroblast,DVT
0.13862748,2.7155979,Endothelial,DVT
-1.0182922,-5.291306,Fibroblast,DVT
0.7747051,-4.3313103,Fibroblast,DVT
-3.4424524,-4.801703,Fibroblast,DVT
1.868694,-3.8925893,Fibroblast,DVT
-2.3874495,-3.5343487,Fibroblast,DVT
-1.9296554,7.1849427,Fibroblast,DVT
-2.4692645,8.472178,Monocyte,DVT
-3.7844582,10.461156,Monocyte,DVT
7.288022,5.383092,Endothelial,DVT
0.8604663,-2.6058707,Fibroblast,DVT
-4.044939,-4.5893865,Fibroblast,DVT
-7.3266234,-0.6662047,VSMC,DVT
-0.58471185,-5.2974987,Fibroblast,DVT
1.1139884,12.629407,Fibroblast,DVT
-0.9172799,14.539861,Fibroblast,DVT
7.3326607,6.037331,Endothelial,DVT
-0.945408,-4.7467613,Fibroblast,DVT
0.18351826,-5.4316263,Fibroblast,DVT
2.403763,16.189672,Fibroblast,DVT
1.4735156,-4.410243,Fibroblast,DVT
-1.893459,-3.5540817,Fibroblast,DVT
1.8560206,6.7819867,B_cell,DVT
-2.897667,-5.496062,Fibroblast,DVT
6.418498,12.316717,B_cell,DVT
-0.63750356,-5.50574,Fibroblast,DVT
0.050784174,-5.1958523,Fibroblast,DVT
-0.8828698,-5.4185076,Fibroblast,DVT
2.9477162,-0.051457796,Fibroblast,DVT
-3.7722852,-1.5234301,Fibroblast,DVT
2.517545,0.2161953,Fibroblast,DVT
-2.8959875,-4.744741,Fibroblast,DVT
5.912958,12.359536,B_cell,DVT
-10.70892,4.0113153,Fibroblast,DVT
-1.8057369,-5.5153055,Fibroblast,DVT
5.249098,4.5635724,Endothelial,DVT
0.852828,15.467809,Fibroblast,DVT
-1.6410512,14.360545,Fibroblast,DVT
-4.138704,-4.297766,Fibroblast,DVT
-1.7190962,-2.78003,Fibroblast,DVT
-1.3989593,-4.650758,Fibroblast,DVT
3.8558056,5.1894546,Endothelial,DVT
3.4839916,0.0935796,Fibroblast,DVT
4.625718,5.1632957,Endothelial,DVT
5.948924,12.393426,B_cell,DVT
5.7219434,10.877735,B_cell,DVT
-2.276942,-3.3336897,Fibroblast,DVT
-5.728035,7.1118217,Macrophage,DVT
1.2156296,-4.1402597,Fibroblast,DVT
-2.171976,-4.580513,Fibroblast,DVT
-7.1791244,-0.6821889,VSMC,DVT
-5.6991415,7.068148,Macrophage,DVT
-7.1651917,-0.8784194,VSMC,DVT
-5.6174374,12.683393,Neutrophil,DVT
-0.62330145,-4.19454,Fibroblast,DVT
-0.46892715,-5.584044,Fibroblast,DVT
-3.6153038,8.691868,Monocyte,DVT
1.1247169,13.697796,Fibroblast,DVT
-0.85525286,9.114068,Monocyte,DVT
2.9063306,7.7663865,Fibroblast,DVT
-1.604326,6.4993725,Fibroblast,DVT
5.666562,10.689834,B_cell,DVT
-6.296501,7.411691,Macrophage,DVT
6.500511,5.8443937,Endothelial,DVT
-5.699273,13.153806,Neutrophil,DVT
-3.6399014,8.449632,Monocyte,DVT
1.8925104,-3.8024518,Fibroblast,DVT
-3.374574,-3.3317838,Fibroblast,DVT
5.9598703,12.303339,B_cell,DVT
0.14455895,-3.413022,Fibroblast,DVT
-6.004337,-1.1765985,VSMC,DVT
3.9956033,-4.299157,Fibroblast,DVT
0.39135024,-3.4584384,Fibroblast,DVT
-6.3074327,6.8098054,Macrophage,DVT
3.4874701,0.33910868,Fibroblast,DVT
3.056806,-3.966481,Fibroblast,DVT
-2.863375,6.2958317,Fibroblast,DVT
2.290796,-4.150623,Fibroblast,DVT
-0.061084095,-3.829071,Fibroblast,DVT
-7.562292,0.8766318,VSMC,DVT
-1.7605827,8.615084,Monocyte,DVT
0.7159118,-5.129199,Fibroblast,DVT
-1.8039484,15.013571,Fibroblast,DVT
-0.4254365,15.553883,Fibroblast,DVT
-0.956207,-4.8608804,Fibroblast,DVT
5.3185377,11.897125,B_cell,DVT
-3.5624812,9.291752,Monocyte,DVT
-5.5965476,11.5191145,Neutrophil,DVT
-0.38573927,-3.070762,Fibroblast,DVT
-0.18394946,-2.9331563,Fibroblast,DVT
5.8381476,6.4403863,Endothelial,DVT
-10.20225,5.304131,Fibroblast,DVT
-0.40341705,-5.913661,Fibroblast,DVT
1.475979,1.6609098,Fibroblast,DVT
1.4161264,12.960915,Fibroblast,DVT
0.30502158,-3.133044,Fibroblast,DVT
-2.1147833,-4.014932,Fibroblast,DVT
-4.583045,7.880833,Macrophage,DVT
3.8560655,5.049965,Endothelial,DVT
-3.5889692,10.019594,Monocyte,DVT
2.7903445,0.52858347,Fibroblast,DVT
-3.559511,-2.6488276,Fibroblast,DVT
6.0282764,12.2444105,B_cell,DVT
-0.23855945,-3.8792799,Fibroblast,DVT
-2.7689157,-5.8004622,Fibroblast,DVT
-1.2426286,-3.9490917,Fibroblast,DVT
3.2912054,0.04058405,Fibroblast,DVT
6.510655,6.036815,Endothelial,DVT
-0.051796682,14.639109,Fibroblast,DVT
-3.3776472,9.193079,Monocyte,DVT
-7.11911,1.3172855,VSMC,DVT
-0.21030451,14.268355,Fibroblast,DVT
-5.8600707,8.116638,Macrophage,DVT
0.78837854,-4.2897773,Fibroblast,DVT
-3.3317533,6.0560327,Fibroblast,DVT
-5.9777136,8.254426,Macrophage,DVT
8.718157,0.29390755,Endothelial,DVT
-2.4576685,5.7821383,Fibroblast,DVT
5.6047835,10.745455,B_cell,DVT
-3.1480799,-5.0538177,Fibroblast,DVT
-2.2991192,-4.5006332,Fibroblast,DVT
14.369253,7.6355567,Fibroblast,DVT
1.9329625,-6.1993694,Fibroblast,DVT
-11.411132,5.1165085,Fibroblast,DVT
5.508097,10.337388,B_cell,DVT
-2.399131,-4.603553,Fibroblast,DVT
0.9691431,13.879893,Fibroblast,DVT
3.9996605,-4.035542,Fibroblast,DVT
-0.77410746,-4.3506117,Fibroblast,DVT
0.6905415,16.08385,Fibroblast,DVT
-2.4656878,-6.0672464,Fibroblast,DVT
6.7095337,5.770374,Endothelial,DVT
0.8179773,14.06926,Fibroblast,DVT
1.2351182,-4.47795,Fibroblast,DVT
-7.412608,-0.9769889,VSMC,DVT
-2.058803,8.322702,Monocyte,DVT
-7.2077746,0.5032998,VSMC,DVT
1.7691776,4.783229,Endothelial,DVT
-1.3406193,7.8298755,Fibroblast,DVT
2.6139882,4.5903306,Endothelial,DVT
-4.9675665,8.317646,Macrophage,DVT
-3.4856246,-2.766289,Fibroblast,DVT
1.5308033,-3.948854,Fibroblast,DVT
1.4596002,12.624758,Fibroblast,DVT
-3.0876002,6.045361,Fibroblast,DVT
-6.073061,13.330472,Neutrophil,DVT
-7.680093,12.233074,Neutrophil,DVT
1.2228887,11.995407,Fibroblast,DVT
1.1741107,-2.8607144,Fibroblast,DVT
0.97249657,13.989764,Fibroblast,DVT
0.8940646,15.415244,Fibroblast,DVT
-2.4384754,-5.708973,Fibroblast,DVT
-3.3879254,8.613432,Monocyte,DVT
1.18107,16.102226,Fibroblast,DVT
-2.7635891,-3.3186939,Fibroblast,DVT
-2.3700662,6.5149107,Fibroblast,DVT
3.1088448,0.023063008,Fibroblast,DVT
-2.464641,-2.7700205,Fibroblast,DVT
2.2130322,-4.299744,Fibroblast,DVT
-1.30547,-0.08522492,Fibroblast,DVT
6.2431273,11.546788,B_cell,DVT
1.0818028,-5.424714,Fibroblast,DVT
-1.1124971,-0.12504749,Fibroblast,DVT
2.9410264,0.19491813,Fibroblast,DVT
1.1802567,-2.500356,Fibroblast,DVT
5.613727,10.659045,B_cell,DVT
-3.7448385,-3.6180778,Fibroblast,DVT
-1.8544916,-3.0817125,Fibroblast,DVT
3.7966435,0.3409521,Fibroblast,DVT
-0.123589,-2.3148227,Fibroblast,DVT
-1.6466728,9.133799,Monocyte,DVT
4.8028708,4.8307695,Endothelial,DVT
0.87127537,-4.288383,Fibroblast,DVT
-4.4667315,6.683942,Fibroblast,DVT
-3.3697565,-4.0659127,Fibroblast,DVT
5.6281705,12.049834,B_cell,DVT
1.536216,1.77583,Fibroblast,DVT
-3.6318395,-1.2525966,Fibroblast,DVT
-4.4685116,5.6096344,Fibroblast,DVT
-7.4639072,1.1315253,VSMC,DVT
2.5284111,-0.28742614,Fibroblast,DVT
-9.00772,-1.2206537,VSMC,DVT
3.325032,0.08498024,Fibroblast,DVT
-10.214582,5.251816,Fibroblast,DVT
0.13361135,-6.7200966,Fibroblast,DVT
-11.453059,5.6587806,Fibroblast,DVT
1.5092765,-4.8208156,Fibroblast,DVT
0.7786633,-3.5957444,Fibroblast,DVT
-6.0013127,11.00934,Neutrophil,DVT
6.7207966,6.3264203,Endothelial,DVT
-1.8071539,-2.0408146,Fibroblast,DVT
-1.4063987,-3.1474638,Fibroblast,DVT
-7.76283,-1.0123136,VSMC,DVT
0.25448003,-1.0632566,Fibroblast,DVT
5.8492303,5.5433745,Endothelial,DVT
-2.9410715,6.620049,Fibroblast,DVT
0.44341823,15.355614,Fibroblast,DVT
-0.10904858,8.126174,Monocyte,DVT
5.695774,11.274654,B_cell,DVT
-2.7092085,-5.242482,Fibroblast,DVT
-4.872932,7.773467,Macrophage,DVT
-0.6116786,8.960451,Monocyte,DVT
-1.9748446,8.64115,Monocyte,DVT
-2.285147,5.0539494,Fibroblast,DVT
-3.995012,-3.037289,Fibroblast,DVT
-6.274424,7.144342,Macrophage,DVT
-1.4710487,13.098954,Fibroblast,DVT
-1.1602685,-2.276273,Fibroblast,DVT
1.605564,13.058687,Fibroblast,DVT
6.187019,12.157059,B_cell,DVT
-5.364132,5.5269136,Fibroblast,DVT
7.154704,5.5956197,Endothelial,DVT
0.85987335,12.064855,Fibroblast,DVT
1.8969204,-4.18573,Fibroblast,DVT
-0.64412504,-3.9701777,Fibroblast,DVT
1.0953631,13.015864,Fibroblast,DVT
-1.5681981,8.789085,Monocyte,DVT
7.02272,6.0212593,Endothelial,DVT
-2.8481452,7.657002,Fibroblast,DVT
-1.392636,-5.0720696,Fibroblast,DVT
-3.790888,8.651019,Monocyte,DVT
-7.078666,12.5014925,Neutrophil,DVT
-4.709069,8.136605,Macrophage,DVT
-0.7595174,-2.6177013,Fibroblast,DVT
0.41202968,-3.9746656,Fibroblast,DVT
2.8794067,-0.13149746,Fibroblast,DVT
3.9354708,20.652456,Fibroblast,DVT
2.8691065,-0.3683064,Fibroblast,DVT
-1.9352089,-6.062265,Fibroblast,DVT
1.3818601,-5.804552,Fibroblast,DVT
-5.1966596,5.571012,Fibroblast,DVT
-3.4331944,-2.883062,Fibroblast,DVT
-2.841867,-3.354045,Fibroblast,DVT
-8.978941,-0.9738839,VSMC,DVT
-4.2771363,12.489038,Neutrophil,DVT
-8.541411,-1.4899758,VSMC,DVT
2.3298156,8.752255,Fibroblast,DVT
4.6739273,5.1823716,Endothelial,DVT
0.57513666,13.952472,Fibroblast,DVT
0.49808747,-6.517637,Fibroblast,DVT
-1.8854487,8.034517,Monocyte,DVT
-1.8083773,6.3406053,Fibroblast,DVT
-1.2679648,-1.9035673,Fibroblast,DVT
-8.438329,-1.3581314,VSMC,DVT
-11.595318,5.7929006,Fibroblast,DVT
-4.931184,7.418477,Macrophage,DVT
0.51242167,-4.381203,Fibroblast,DVT
-4.915489,7.4155397,Macrophage,DVT
-5.2121816,7.641507,Macrophage,DVT
-7.0156975,-1.0481938,VSMC,DVT
-1.5238314,8.928999,Monocyte,DVT
3.092348,-4.133345,Fibroblast,DVT
2.2366674,-3.1914802,Fibroblast,DVT
-3.9802608,-4.6537747,Fibroblast,DVT
-1.3674849,-1.9839671,Fibroblast,DVT
-1.6127406,8.617337,Monocyte,DVT
-2.6543052,-5.8985825,Fibroblast,DVT
-4.9135876,9.199755,Macrophage,DVT
-5.455005,-1.0913213,VSMC,DVT
-2.6576931,9.0737705,Monocyte,DVT
-3.7089605,-3.5055692,Fibroblast,DVT
-2.3937442,5.0705457,Fibroblast,DVT
-8.4486685,-1.0606365,VSMC,DVT
-5.1545997,12.468572,Neutrophil,DVT
-2.8232203,7.4855056,Fibroblast,DVT
1.187514,-3.4529226,Fibroblast,DVT
-5.4264154,7.180544,Macrophage,DVT
-5.983201,10.976202,Neutrophil,DVT
-1.035126,-5.5837617,Fibroblast,DVT
-1.6470443,-2.62168,Fibroblast,DVT
0.36194137,2.5165002,Endothelial,DVT
-8.614315,-1.6734232,VSMC,DVT
2.6057055,4.546894,Endothelial,DVT
-0.07489913,8.166775,Monocyte,DVT
0.6774301,14.385479,Fibroblast,DVT
-6.7748184,-0.5277469,VSMC,DVT
-2.8423645,7.3974237,Fibroblast,DVT
1.883367,-4.025205,Fibroblast,DVT
-0.32060185,2.7111328,Endothelial,DVT
6.3256927,12.337497,B_cell,DVT
1.2199411,-3.3638372,Fibroblast,DVT
1.4180208,13.304974,Fibroblast,DVT
-10.27863,5.530151,Fibroblast,DVT
0.054900263,2.6604848,Endothelial,DVT
-5.8645387,12.186924,Neutrophil,DVT
4.144105,-4.3174424,Fibroblast,DVT
-3.3527427,-3.8000343,Fibroblast,DVT
-5.590094,5.9389486,Fibroblast,DVT
-3.4936018,10.0080385,Monocyte,DVT
0.5228672,3.0892181,Endothelial,DVT
0.57762897,2.501419,Endothelial,DVT
-3.8084514,-2.8827178,Fibroblast,DVT
2.2909763,-3.8542428,Fibroblast,DVT
2.8269234,-3.3148804,Fibroblast,DVT
1.5422525,13.471895,Fibroblast,DVT
0.17941713,-4.629785,Fibroblast,DVT
-3.5013604,9.213796,Monocyte,DVT
0.64410377,1.7159972,Endothelial,DVT
-0.9280139,-5.227356,Fibroblast,DVT
7.911212,5.5440545,Endothelial,DVT
0.2506405,-4.5954432,Fibroblast,DVT
2.1649742,2.752524,Fibroblast,DVT
-2.6255808,-3.474373,Fibroblast,DVT
-2.5731947,-4.015798,Fibroblast,DVT
-2.0887425,16.007324,Fibroblast,DVT
0.33867395,13.093164,Fibroblast,DVT
-3.5290186,9.037739,Monocyte,DVT
-5.4921346,11.941988,Neutrophil,DVT
0.72175974,15.590804,Fibroblast,DVT
5.353707,10.913882,B_cell,DVT
-2.1061287,15.050265,Fibroblast,DVT
-1.5297614,-3.0141664,Fibroblast,DVT
-1.9436766,8.227821,Monocyte,DVT
0.8088392,-3.367656,Fibroblast,DVT
7.0622263,6.26603,Endothelial,DVT
-1.7185428,-4.9870496,Fibroblast,DVT
-2.3154588,-4.0126705,Fibroblast,DVT
2.7194269,-0.31612083,Fibroblast,DVT
-0.5057857,-2.7237816,Fibroblast,DVT
2.0453372,-4.451479,Fibroblast,DVT
3.3759184,-4.1045547,Fibroblast,DVT
0.10296534,-4.920038,Fibroblast,DVT
2.138991,4.67236,Endothelial,DVT
4.7159386,5.590757,Endothelial,DVT
-2.7935085,-2.5121143,Fibroblast,DVT
-1.5751376,-3.3933346,Fibroblast,DVT
-0.2552272,-4.2679853,Fibroblast,DVT
1.5622369,13.234743,Fibroblast,DVT
-5.767739,8.482233,Macrophage,DVT
0.6168477,2.4742432,Endothelial,DVT
2.7142005,8.242901,Fibroblast,DVT
0.90110135,-3.3405745,Fibroblast,DVT
1.005209,15.321123,Fibroblast,DVT
-3.7037926,5.9631233,Fibroblast,DVT
-2.4837387,-3.5668333,Fibroblast,DVT
-1.1806018,-3.4270015,Fibroblast,DVT
-1.384232,-0.063174084,Fibroblast,DVT
-2.8018847,4.832142,Fibroblast,DVT
-3.9636123,8.407741,Monocyte,DVT
-3.910241,-2.228546,Fibroblast,DVT
-0.49169272,-2.836515,Fibroblast,DVT
-2.1577115,-4.1207914,Fibroblast,DVT
-2.3013358,-5.038176,Fibroblast,DVT
-2.2081876,15.492924,Fibroblast,DVT
4.01837,3.5991797,Endothelial,DVT
-0.18778493,-6.6109343,Fibroblast,DVT
-2.7621024,9.130426,Monocyte,DVT
-1.3236023,-6.210996,Fibroblast,DVT
1.6288354,-0.23363586,Fibroblast,DVT
-3.1661007,-1.6150855,Fibroblast,DVT
-0.53079826,-7.486154,Fibroblast,DVT
-3.483542,9.865433,Monocyte,DVT
2.6620321,8.332142,Fibroblast,DVT
-6.006019,5.799052,Fibroblast,DVT
-1.3519088,-1.8879032,Fibroblast,DVT
-3.9097168,5.1860795,Fibroblast,DVT
-7.882448,-1.3584387,VSMC,DVT
2.854127,-0.020120699,Fibroblast,DVT
-1.9386777,15.459658,Fibroblast,DVT
-0.8243462,-4.5951,Fibroblast,DVT
-3.6472936,-4.936087,Fibroblast,DVT
-5.3696184,5.687299,Fibroblast,DVT
0.62752175,15.851172,Fibroblast,DVT
4.738692,5.5268908,Endothelial,DVT
-1.2084758,-4.0189214,Fibroblast,DVT
-6.6951823,-0.84033054,VSMC,DVT
-2.9611094,-3.9802332,Fibroblast,DVT
-2.8027525,-1.4806787,Fibroblast,DVT
-6.38555,12.668674,Neutrophil,DVT
5.19893,5.8749223,Endothelial,DVT
-6.673968,-1.2187729,VSMC,DVT
-0.4003399,-3.8635721,Fibroblast,DVT
-0.3142363,-1.4949712,Fibroblast,DVT
-0.6581003,8.885982,Monocyte,DVT
2.6647902,16.298607,Fibroblast,DVT
-3.1235776,8.097865,Fibroblast,DVT
-3.5082154,8.46956,Monocyte,DVT
-2.5928478,6.9506617,Fibroblast,DVT
-5.5643544,6.9043684,Macrophage,DVT
-8.609199,-1.4033129,VSMC,DVT
-3.5497875,-3.5931737,Fibroblast,DVT
-4.1006956,6.043966,Fibroblast,DVT
-6.6266108,-0.3295637,VSMC,DVT
0.66088533,-2.6598012,Fibroblast,DVT
7.7589474,5.5999804,Endothelial,DVT
-3.6559026,9.594961,Monocyte,DVT
-1.2068098,-6.147859,Fibroblast,DVT
6.1629515,11.352914,B_cell,DVT
6.9526772,5.6413937,Endothelial,DVT
-1.7445135,7.240968,Fibroblast,DVT
-11.025108,5.11687,Fibroblast,DVT
0.4475467,15.9606495,Fibroblast,DVT
-6.318874,0.11342794,VSMC,DVT
3.2346668,-0.20326164,Fibroblast,DVT
-3.0449858,6.1437755,Fibroblast,DVT
0.14954723,13.758772,Fibroblast,DVT
-1.5983744,8.9132595,Monocyte,DVT
0.17220506,-1.8759772,Fibroblast,DVT
3.5540993,4.850389,Endothelial,DVT
-1.2666305,8.935276,Monocyte,DVT
-0.38998723,14.46038,Fibroblast,DVT
2.0998073,4.5952764,Endothelial,DVT
1.3300406,1.2750156,Fibroblast,DVT
-7.702289,-1.5488851,VSMC,DVT
-2.7497826,-5.2559237,Fibroblast,DVT
